timestamp,leftDistance,rightDistance,collisionFrames,fitEvents,currentFPS
66.387,0.0451,0.026,0,0,71.98
66.485,0.0451,0.026,0,0,71.77
66.582,0.0451,0.026,0,0,72.06
66.693,0.0451,0.026,0,0,71.93
66.791,0.0451,0.026,0,0,71.93
66.887,0.0451,0.026,0,0,72.57
66.984,0.0451,0.026,0,0,72.11
67.081,0.0451,0.026,0,0,72.3
67.192,0.0451,0.026,0,0,71.93
67.289,0.0451,0.026,0,0,72.07
67.387,0.0451,0.026,0,0,71.83
67.485,0.0451,0.026,0,0,71.55
67.581,0.0451,0.026,0,0,72.5
67.692,0.0451,0.026,0,0,72.05
67.79,0.0451,0.026,0,0,71.83
67.886,0.0451,0.026,0,0,72.34
67.984,0.0451,0.026,0,0,71.65
68.081,0.0451,0.026,0,0,72.15
68.192,0.0451,0.026,0,0,71.89
68.295,0.0451,0.026,0,0,68.04
68.387,0.0451,0.026,0,0,76.47
68.484,0.0451,0.026,0,0,71.94
68.581,0.0451,0.026,0,0,72.21
68.692,0.0451,0.026,0,0,72.12
68.789,0.0451,0.026,0,0,71.91
68.886,0.0451,0.026,0,0,72.15
68.984,0.0451,0.026,0,0,71.82
69.081,0.0451,0.026,0,0,71.96
69.192,0.0451,0.026,0,0,71.88
69.289,0.0451,0.026,0,0,72.32
69.386,0.0451,0.026,0,0,71.94
69.484,0.0451,0.026,0,0,71.91
69.581,0.0451,0.026,0,0,71.84
69.692,0.0451,0.026,0,0,72.12
69.79,0.0451,0.026,0,0,71.78
69.887,0.0451,0.026,0,0,71.58
69.985,0.0451,0.026,0,0,71.56
70.104,0.0451,0.026,0,0,59.1
70.193,0.0451,0.026,0,0,55.91
70.284,0.0451,0.026,0,0,43.84
70.388,0.0451,0.026,0,0,77.41
70.485,0.0451,0.026,0,0,72.07
70.582,0.0451,0.026,0,0,61.73
70.68,0.0451,0.026,0,0,71.4
70.79,0.0451,0.026,0,0,72.54
70.888,0.0451,0.026,0,0,72
70.994,0.0451,0.026,0,0,65.79
71.082,0.0451,0.026,0,0,68.55
71.193,0.0451,0.026,0,0,71.94
71.29,0.0451,0.026,0,0,71.75
71.388,0.0451,0.026,0,0,71.97
71.486,0.0451,0.026,0,0,71.29
71.583,0.0451,0.026,0,0,72.29
71.694,0.0451,0.026,0,0,72.08
71.79,0.0451,0.026,0,0,72.37
71.887,0.0451,0.026,0,0,72.3
71.985,0.0451,0.026,0,0,71.21
72.083,0.0451,0.026,0,0,72.08
72.194,0.0451,0.026,0,0,72.09
72.291,0.0451,0.026,0,0,72.03
72.388,0.0451,0.026,0,0,71.71
72.485,0.0451,0.026,0,0,72.34
72.585,0.0451,0.026,0,0,70.41
72.681,0.0451,0.026,0,0,72.92
72.791,0.0451,0.026,0,0,72.7
72.897,0.0451,0.026,0,0,56.54
72.985,0.0451,0.026,0,0,79.14
73.082,0.0451,0.026,0,0,62.2
73.193,0.0451,0.026,0,0,71.97
73.29,0.0451,0.026,0,0,72.13
73.387,0.0451,0.026,0,0,71.78
73.484,0.0451,0.026,0,0,72.14
73.592,0.0451,0.026,0,0,65.26
73.693,0.0451,0.026,0,0,68.91
73.791,0.0451,0.026,0,0,71.81
73.888,0.0451,0.026,0,0,72.14
73.985,0.0451,0.026,0,0,71.85
74.082,0.0451,0.026,0,0,72.21
74.193,0.0451,0.026,0,0,72.16
74.29,0.0451,0.026,0,0,72.12
74.387,0.0451,0.026,0,0,72.09
74.485,0.0451,0.026,0,0,71.84
74.582,0.0451,0.026,0,0,72.11
74.693,0.0451,0.026,0,0,72.06
74.79,0.0451,0.026,0,0,71.93
74.887,0.0451,0.026,0,0,72.06
74.984,0.0451,0.026,0,0,72.12
75.081,0.0451,0.026,0,0,72.06
75.192,0.0451,0.026,0,0,71.98
75.29,0.0451,0.026,0,0,71.83
75.387,0.0451,0.026,0,0,71.96
75.484,0.0451,0.026,0,0,72.19
75.581,0.0451,0.026,0,0,71.9
75.692,0.0451,0.026,0,0,72.04
75.79,0.0451,0.026,0,0,71.81
75.887,0.0451,0.026,0,0,72.3
75.984,0.0451,0.026,0,0,71.67
76.082,0.0451,0.026,0,0,72
76.193,0.0451,0.026,0,0,71.96
76.29,0.0451,0.026,0,0,72.19
76.387,0.0451,0.026,0,0,71.94
76.485,0.0451,0.026,0,0,71.51
76.582,0.0451,0.026,0,0,72.44
76.693,0.0451,0.026,0,0,71.99
76.79,0.0451,0.026,0,0,72.03
76.887,0.0451,0.026,0,0,72.06
76.984,0.0451,0.026,0,0,71.91
77.081,0.0451,0.026,0,0,72.23
77.193,0.0451,0.026,0,0,71.87
77.29,0.0451,0.026,0,0,72
77.387,0.0451,0.026,0,0,71.96
77.484,0.0451,0.026,0,0,72.19
77.581,0.0451,0.026,0,0,72.01
77.693,0.0451,0.026,0,0,71.92
77.79,0.0451,0.026,0,0,71.72
77.887,0.0451,0.026,0,0,72.39
77.984,0.0451,0.026,0,0,72.06
78.082,0.0451,0.026,0,0,71.75
78.196,0.0451,0.026,0,0,69.99
78.29,0.0451,0.026,0,0,74.74
78.387,0.0451,0.026,0,0,71.88
78.485,0.0451,0.026,0,0,71.6
78.582,0.0451,0.026,0,0,72.23
78.693,0.0451,0.026,0,0,72.04
78.79,0.0451,0.026,0,0,72.18
78.887,0.0451,0.026,0,0,71.85
78.984,0.0451,0.026,0,0,71.99
79.081,0.0451,0.026,0,0,72.15
79.193,0.0451,0.026,0,0,71.84
79.29,0.0451,0.026,0,0,72.08
79.387,0.0451,0.026,0,0,71.89
79.484,0.0451,0.026,0,0,72.17
79.581,0.0451,0.026,0,0,72.11
79.692,0.0451,0.026,0,0,72.03
79.79,0.0451,0.026,0,0,71.73
79.887,0.0451,0.026,0,0,72.11
79.984,0.0451,0.026,0,0,72.03
80.082,0.0451,0.026,0,0,71.88
80.193,0.0451,0.026,0,0,72
80.289,0.0451,0.026,0,0,72.28
80.387,0.0451,0.026,0,0,71.94
80.484,0.0451,0.026,0,0,71.86
80.581,0.0451,0.026,0,0,72.13
80.692,0.0451,0.026,0,0,72.02
80.79,0.0451,0.026,0,0,71.96
80.887,0.0451,0.026,0,0,72.05
80.984,0.0451,0.026,0,0,71.89
81.081,0.0451,0.026,0,0,72.08
81.192,0.0451,0.026,0,0,71.92
81.29,0.0451,0.026,0,0,72.13
81.387,0.0451,0.026,0,0,71.85
81.484,0.0451,0.026,0,0,72.18
81.581,0.0451,0.026,0,0,72.08
81.692,0.0451,0.026,0,0,71.98
81.79,0.0451,0.026,0,0,71.68
81.887,0.0451,0.026,0,0,72.4
81.984,0.0451,0.026,0,0,71.95
82.081,0.0451,0.026,0,0,71.81
82.192,0.0451,0.026,0,0,71.98
82.29,0.0451,0.026,0,0,72.06
82.386,0.0451,0.026,0,0,72.24
82.484,0.0451,0.026,0,0,71.73
82.581,0.0451,0.026,0,0,72
82.692,0.0451,0.026,0,0,72.2
82.792,0.0451,0.026,0,0,70.02
82.887,0.0451,0.026,0,0,74
82.984,0.0451,0.026,0,0,71.95
83.081,0.0451,0.026,0,0,72.09
83.192,0.0451,0.026,0,0,71.96
83.289,0.0451,0.026,0,0,72.02
83.387,0.0451,0.026,0,0,71.84
83.484,0.0451,0.026,0,0,72.03
83.582,0.0451,0.026,0,0,71.39
83.693,0.0451,0.026,0,0,72.16
83.79,0.0451,0.026,0,0,72.38
83.887,0.0451,0.026,0,0,71.71
83.985,0.0451,0.026,0,0,71.85
84.082,0.0451,0.026,0,0,72.04
84.183,0.0451,0.026,0,0,69.12
84.29,0.0451,0.026,0,0,74.94
84.387,0.0451,0.026,0,0,72.22
84.485,0.0451,0.026,0,0,71.55
84.582,0.0451,0.026,0,0,71.73
84.693,0.0451,0.026,0,0,72.34
84.79,0.0451,0.026,0,0,71.72
84.886,0.0451,0.026,0,0,72.91
84.984,0.0451,0.026,0,0,71.75
85.081,0.0451,0.026,0,0,72
85.192,0.0451,0.026,0,0,72.18
85.29,0.0451,0.026,0,0,71.81
85.386,0.0451,0.026,0,0,72.33
85.487,0.0451,0.026,0,0,69.67
85.581,0.0451,0.026,0,0,74.42
85.692,0.0451,0.026,0,0,71.76
85.79,0.0451,0.026,0,0,71.99
85.887,0.0451,0.026,0,0,72.18
85.989,0.0451,0.026,0,0,58.68
86.081,0.0451,0.026,0,0,75.98
86.193,0.0451,0.026,0,0,71.66
86.289,0.0451,0.026,0,0,72.34
86.387,0.0451,0.026,0,0,71.64
86.484,0.0451,0.026,0,0,72.27
86.581,0.0451,0.026,0,0,71.92
86.692,0.0451,0.026,0,0,72.2
86.789,0.0451,0.026,0,0,71.99
86.887,0.0451,0.026,0,0,71.83
86.984,0.0451,0.026,0,0,72.05
87.081,0.0451,0.026,0,0,72.02
87.192,0.0451,0.026,0,0,71.99
87.289,0.0451,0.026,0,0,72.03
87.387,0.0451,0.026,0,0,72.05
87.484,0.0451,0.026,0,0,72.03
87.581,0.0451,0.026,0,0,71.87
87.692,0.0451,0.026,0,0,72.17
87.79,0.0451,0.026,0,0,71.7
87.886,0.0451,0.026,0,0,72.31
87.984,0.0451,0.026,0,0,71.94
88.081,0.0451,0.026,0,0,71.89
88.192,0.0451,0.026,0,0,71.9
88.289,0.0451,0.026,0,0,72.31
88.386,0.0451,0.026,0,0,72.01
88.484,0.0451,0.026,0,0,71.66
88.581,0.0451,0.026,0,0,71.84
88.692,0.0451,0.026,0,0,72.28
88.789,0.0451,0.026,0,0,72.09
88.887,0.0451,0.026,0,0,71.86
88.984,0.0451,0.026,0,0,71.78
89.081,0.0451,0.026,0,0,72.35
89.197,0.0451,0.026,0,0,68.82
89.289,0.0451,0.026,0,0,75.99
89.387,0.0451,0.026,0,0,71.87
89.484,0.0451,0.026,0,0,71.65
89.581,0.0451,0.026,0,0,72.49
89.692,0.0451,0.026,0,0,71.82
89.79,0.0451,0.026,0,0,71.83
89.887,0.0451,0.026,0,0,72.35
89.984,0.0451,0.026,0,0,71.94
90.081,0.0451,0.026,0,0,72.01
90.192,0.0451,0.026,0,0,72.08
90.289,0.0451,0.026,0,0,72.03
90.387,0.0451,0.026,0,0,71.89
90.484,0.0451,0.026,0,0,71.86
90.581,0.0451,0.026,0,0,72
90.692,0.0451,0.026,0,0,72.31
90.79,0.0451,0.026,0,0,71.6
90.886,0.0451,0.026,0,0,72.33
90.984,0.0451,0.026,0,0,71.9
91.081,0.0451,0.026,0,0,72.11
91.192,0.0451,0.026,0,0,71.97
91.29,0.0451,0.026,0,0,71.59
91.386,0.0451,0.026,0,0,72.42
91.484,0.0451,0.026,0,0,72.07
91.581,0.0451,0.026,0,0,71.93
91.692,0.0451,0.026,0,0,71.9
91.79,0.0451,0.026,0,0,71.79
91.886,0.0451,0.026,0,0,72.27
91.984,0.0451,0.026,0,0,72.13
92.081,0.0451,0.026,0,0,71.75
92.192,0.0451,0.026,0,0,71.92
92.289,0.0451,0.026,0,0,72.33
92.386,0.0451,0.026,0,0,71.88
92.484,0.0451,0.026,0,0,71.84
92.582,0.0451,0.026,0,0,71.63
92.692,0.0451,0.026,0,0,72.51
92.789,0.0451,0.026,0,0,71.89
92.886,0.0451,0.026,0,0,72.23
92.984,0.0451,0.026,0,0,71.44
93.081,0.0451,0.026,0,0,72.26
93.192,0.0451,0.026,0,0,72.01
93.289,0.0451,0.026,0,0,72.24
93.387,0.0451,0.026,0,0,71.54
93.483,0.0451,0.026,0,0,72.62
93.581,0.0451,0.026,0,0,71.86
93.692,0.0451,0.026,0,0,72.11
93.789,0.0451,0.026,0,0,71.81
93.887,0.0451,0.026,0,0,71.83
93.984,0.0451,0.026,0,0,72.24
94.081,0.0451,0.026,0,0,71.93
94.192,0.0451,0.026,0,0,71.95
94.289,0.0451,0.026,0,0,72.18
94.386,0.0451,0.026,0,0,71.99
94.484,0.0451,0.026,0,0,71.84
94.58,0.0451,0.026,0,0,72.39
94.692,0.0451,0.026,0,0,71.93
94.789,0.0451,0.026,0,0,71.97
94.886,0.0451,0.026,0,0,72.13
94.984,0.0451,0.026,0,0,71.36
95.081,0.0451,0.026,0,0,72.44
95.192,0.0451,0.026,0,0,71.62
95.289,0.0451,0.026,0,0,72.57
95.386,0.0451,0.026,0,0,71.77
95.484,0.0451,0.026,0,0,71.94
95.581,0.0451,0.026,0,0,71.99
95.692,0.0451,0.026,0,0,71.97
95.789,0.0451,0.026,0,0,71.91
95.886,0.0451,0.026,0,0,72.26
95.984,0.0451,0.026,0,0,71.99
96.081,0.0451,0.026,0,0,71.73
96.192,0.0451,0.026,0,0,72.22
96.289,0.0451,0.026,0,0,71.93
96.386,0.0451,0.026,0,0,72.14
96.484,0.0451,0.026,0,0,71.8
96.581,0.0451,0.026,0,0,72.1
96.692,0.0451,0.026,0,0,72.01
96.79,0.0452,0.026,0,0,71.41
96.97,0.045,0.026,0,0,11.08
97.028,0.0447,0.026,0,0,17.4
97.091,0.0387,0.026,0,0,62.98
97.19,0.0335,0.026,0,0,70.75
97.288,0.0322,0.026,0,0,71.97
97.386,0.0274,0.026,0,0,71.53
97.483,0.0251,0.026,6,1,71.89
97.594,0.0273,0.026,14,1,72.06
97.691,0.0286,0.026,21,1,72.14
97.789,0.029,0.026,28,1,71.57
97.886,0.0286,0.026,35,1,72.25
97.983,0.0262,0.026,42,1,71.97
98.08,0.0233,0.026,49,1,71.88
98.192,0.0224,0.026,57,1,71.89
98.289,0.0213,0.026,64,1,72.09
98.386,0.0205,0.026,71,1,72
98.483,0.0202,0.026,78,1,71.71
98.58,0.0186,0.026,85,1,72.3
98.691,0.0193,0.026,93,1,72.02
98.789,0.0205,0.026,100,1,71.85
98.886,0.0242,0.026,107,1,71.84
98.984,0.0279,0.026,110,1,71.85
99.08,0.0346,0.026,110,1,72.44
99.191,0.0415,0.026,110,1,72.03
99.289,0.0458,0.026,110,1,71.85
99.386,0.0508,0.026,110,1,71.99
99.489,0.0519,0.026,110,1,67.92
99.581,0.0545,0.026,110,1,76.52
99.691,0.0548,0.026,110,1,72.13
99.789,0.0535,0.026,110,1,71.69
99.886,0.0522,0.026,110,1,72.12
99.983,0.0503,0.026,110,1,71.95
100.08,0.0487,0.026,110,1,72.24
100.192,0.0457,0.026,110,1,71.93
100.289,0.0432,0.026,110,1,71.84
100.386,0.042,0.026,110,1,72.07
100.484,0.0407,0.026,110,1,71.81
100.581,0.0403,0.026,110,1,72.21
100.692,0.0401,0.026,110,1,71.93
100.789,0.0399,0.026,110,1,71.74
100.886,0.0384,0.026,110,1,72.45
100.983,0.038,0.026,110,1,71.9
101.08,0.038,0.026,110,1,72.11
101.192,0.0382,0.026,110,1,71.75
101.289,0.0383,0.026,110,1,72.31
101.386,0.0381,0.026,110,1,71.82
101.483,0.038,0.026,110,1,72.06
101.581,0.0382,0.026,110,1,71.95
101.692,0.0381,0.026,110,1,72.01
101.789,0.039,0.026,110,1,71.8
101.887,0.0401,0.026,110,1,71.71
101.984,0.0402,0.026,110,1,72.25
102.08,0.0403,0.026,110,1,72.4
102.192,0.0401,0.026,110,1,71.85
102.289,0.04,0.026,110,1,72.1
102.386,0.0397,0.026,110,1,71.93
102.483,0.0395,0.026,110,1,71.92
102.581,0.0393,0.026,110,1,72
102.692,0.0391,0.026,110,1,71.94
102.789,0.0391,0.026,110,1,72.22
102.886,0.0386,0.026,110,1,72.04
102.983,0.0379,0.026,110,1,71.81
103.087,0.0376,0.026,110,1,67.57
103.191,0.0375,0.026,110,1,76.61
103.289,0.0375,0.026,110,1,71.76
103.386,0.0375,0.026,110,1,71.9
103.484,0.0357,0.026,110,1,71.95
103.581,0.0361,0.026,110,1,72.21
103.692,0.031,0.026,110,1,71.96
103.789,0.0262,0.026,110,1,71.76
103.886,0.0219,0.026,110,1,72.17
103.983,0.0218,0.026,110,1,72.14
104.081,0.0222,0.026,110,1,71.59
104.192,0.0228,0.026,110,1,72.12
104.289,0.0255,0.026,110,1,72.37
104.386,0.0257,0.026,110,1,71.97
104.484,0.026,0.026,110,1,71.71
104.581,0.026,0.026,110,1,71.9
104.692,0.026,0.026,110,1,72.33
104.789,0.026,0.026,110,1,71.97
104.886,0.026,0.026,110,1,72
104.983,0.026,0.026,110,1,72.08
105.081,0.026,0.026,110,1,71.67
105.192,0.026,0.026,110,1,72.24
105.289,0.026,0.026,110,1,72.05
105.386,0.0251,0.026,110,1,72.04
105.484,0.0255,0.026,110,1,71.69
105.581,0.0291,0.026,110,1,72.25
105.692,0.0336,0.026,110,1,72.04
105.789,0.0355,0.026,110,1,71.89
105.886,0.0374,0.026,110,1,71.91
105.983,0.0381,0.026,110,1,72.14
106.081,0.0392,0.026,110,1,71.95
106.192,0.0377,0.026,110,1,71.96
106.289,0.036,0.026,110,1,71.95
106.386,0.0348,0.026,110,1,72.27
106.483,0.0316,0.026,110,1,71.78
106.58,0.0261,0.026,110,1,72.32
106.692,0.0261,0.026,110,1,71.83
106.789,0.027,0.026,110,1,72.17
106.886,0.0267,0.026,110,1,71.66
106.983,0.0271,0.026,110,1,72.29
107.081,0.0273,0.026,110,1,71.84
107.192,0.0273,0.026,110,1,72.03
107.289,0.0278,0.026,110,1,71.96
107.386,0.0278,0.026,110,1,72.21
107.483,0.0289,0.026,110,1,71.75
107.58,0.0288,0.026,110,1,72.28
107.691,0.0286,0.026,110,1,71.92
107.789,0.0269,0.026,110,1,71.72
107.886,0.027,0.026,110,1,72.13
107.983,0.0271,0.026,110,1,72.13
108.08,0.0271,0.026,110,1,72
108.192,0.0271,0.026,110,1,71.97
108.289,0.0271,0.026,110,1,72.06
108.386,0.0271,0.026,110,1,72.05
108.484,0.0271,0.026,110,1,71.42
108.58,0.0271,0.026,110,1,72.52
108.691,0.0271,0.026,110,1,72.01
108.789,0.0271,0.026,110,1,72.01
108.886,0.0271,0.026,110,1,72.02
108.983,0.0274,0.026,110,1,72.13
109.08,0.0271,0.026,110,1,71.86
109.192,0.029,0.026,110,1,71.89
109.289,0.0313,0.026,110,1,72.14
109.386,0.0338,0.026,110,1,71.92
109.484,0.0351,0.026,110,1,71.55
109.58,0.0362,0.026,110,1,72.7
109.691,0.0361,0.026,110,1,71.98
109.789,0.0354,0.026,110,1,71.8
109.886,0.0338,0.026,110,1,72.09
109.983,0.0317,0.026,110,1,71.95
110.081,0.0295,0.026,110,1,71.82
110.192,0.0272,0.026,110,1,72.1
110.289,0.0253,0.026,110,1,71.7
110.39,0.0242,0.026,110,1,69.26
110.483,0.024,0.026,110,1,75.12
110.581,0.0236,0.026,110,1,72.1
110.691,0.0232,0.026,110,1,72.12
110.789,0.023,0.026,110,1,71.89
110.886,0.0227,0.026,110,1,72.12
110.983,0.0208,0.026,110,1,72.02
111.08,0.0194,0.026,110,1,71.91
111.191,0.0183,0.026,110,1,72.22
111.289,0.0143,0.026,110,1,71.81
111.386,0.0118,0.026,110,1,71.94
111.483,0.0079,0.026,110,1,71.89
111.581,0.0057,0.026,116,2,72.04
111.692,0.004,0.026,124,2,71.97
111.789,0.001,0.026,131,2,71.78
111.887,0.0002,0.026,138,2,71.79
111.984,0,0.026,145,2,72.27
112.08,0,0.026,152,2,72.23
112.192,0,0.026,160,2,71.85
112.289,0,0.026,167,2,71.78
112.386,0,0.026,174,2,72.17
112.484,0,0.026,181,2,71.77
112.58,0,0.026,188,2,72.53
112.691,0,0.026,196,2,72.13
112.789,0,0.026,203,2,71.92
112.887,0,0.026,210,2,71.44
112.983,0,0.026,217,2,72.32
113.08,0,0.026,224,2,72.12
113.191,0,0.026,232,2,72.17
113.289,0,0.026,239,2,71.98
113.386,0,0.026,246,2,72.06
113.483,0,0.026,253,2,71.58
113.58,0,0.026,260,2,72.37
113.691,0,0.026,268,2,72.01
113.789,0,0.026,275,2,71.88
113.886,0,0.026,282,2,71.94
113.983,0,0.026,289,2,72.18
114.08,0,0.026,296,2,71.89
114.191,0,0.026,304,2,72.16
114.289,0,0.026,311,2,71.65
114.386,0,0.026,318,2,72.04
114.484,0,0.026,325,2,71.79
114.58,0,0.026,332,2,72.31
114.692,0,0.026,340,2,71.84
114.789,0,0.026,347,2,72.26
114.886,0,0.026,354,2,71.82
114.983,0,0.026,361,2,72.2
115.081,0,0.026,368,2,71.81
115.191,0,0.026,376,2,72.16
115.289,0,0.026,383,2,71.92
115.386,0,0.026,390,2,72.09
115.483,0,0.026,397,2,71.77
115.58,0,0.026,404,2,72.26
115.691,0,0.026,412,2,71.97
115.789,0,0.026,419,2,72.04
115.886,0,0.026,426,2,71.78
115.983,0,0.026,433,2,72.1
116.08,0,0.026,440,2,71.97
116.191,0,0.026,448,2,72.03
116.291,0,0.026,455,2,70.34
116.386,0,0.026,462,2,73.98
116.483,0,0.026,469,2,71.57
116.58,0,0.026,476,2,72.27
116.692,0,0.026,484,2,71.79
116.789,0,0.026,491,2,72.21
116.886,0,0.026,498,2,71.99
116.983,0,0.026,505,2,71.86
117.08,0,0.026,512,2,72.05
117.191,0,0.026,520,2,72.08
117.289,0,0.026,527,2,71.91
117.386,0,0.026,534,2,71.82
117.484,0,0.026,541,2,71.96
117.58,0,0.026,548,2,72.42
117.691,0,0.026,556,2,72
117.789,0,0.0262,563,2,71.94
117.886,0,0.0288,570,2,71.51
117.983,0,0.0277,577,2,72.42
118.081,0,0.0235,584,3,71.6
118.192,0,0.0165,592,3,72.16
118.289,0,0.0123,599,3,72.19
118.386,0,0.0072,606,3,72.06
118.483,0,0.0027,613,3,71.78
118.58,0,0,620,3,72.26
118.692,0,0,628,3,71.84
118.789,0,0,635,3,72.21
118.886,0,0,642,3,71.87
118.983,0,0,649,3,72.04
119.08,0,0,656,3,71.92
119.191,0,0,664,3,72.15
119.289,0,0,671,3,72.04
119.386,0,0.0001,678,3,71.91
119.483,0,0.0052,685,3,71.77
119.58,0,0.0053,692,3,72.22
119.691,0,0.009,700,3,72.08
119.789,0,0.0098,707,3,71.92
119.886,0,0.0136,714,3,71.88
119.983,0,0.0165,721,3,72.26
120.08,0,0.0221,728,3,71.94
120.191,0,0.0288,736,3,71.92
120.289,0,0.0327,743,3,71.95
120.386,0,0.0338,750,3,72.05
120.483,0,0.0342,757,3,71.88
120.58,0,0.0339,764,3,72.21
120.692,0,0.033,772,4,71.85
120.789,0,0.0306,779,4,72.14
120.886,0,0.0286,786,4,71.96
120.983,0,0.026,793,4,71.99
121.081,0,0.0227,800,4,71.77
121.191,0,0.0194,808,4,72.28
121.289,0,0.0168,815,4,71.95
121.385,0,0.0131,822,4,72.37
121.483,0,0.0089,829,4,71.94
121.594,0,0.0078,837,4,71.83
121.691,0,0.0075,844,4,72.26
121.788,0,0.0066,851,4,71.97
121.886,0,0.0062,858,4,71.85
121.982,0,0.0049,865,4,72.25
122.094,0,0.0047,873,4,71.89
122.191,0,0.0046,880,4,72.06
122.288,0,0.0045,887,4,71.78
122.385,0,0.0046,894,4,72.13
122.483,0,0.0046,901,4,71.81
122.594,0,0.0048,909,4,72.02
122.691,0,0.005,916,4,71.96
122.788,0,0.0051,923,4,72.12
122.886,0,0.0051,930,4,71.89
122.983,0,0.0052,937,4,71.93
123.094,0,0.0052,945,4,71.97
123.191,0,0.0052,952,4,72.03
123.288,0,0.0053,959,4,72.11
123.386,0,0.0055,966,4,72.02
123.483,0,0.0057,973,4,71.77
123.58,0,0.0058,980,4,72.21
123.691,0,0.0058,988,4,72.18
123.788,0,0.0058,995,4,71.81
123.886,0,0.0058,1002,4,71.91
123.983,0,0.0059,1009,4,71.99
124.08,0,0.006,1016,4,71.93
124.191,0,0.0062,1024,4,72.17
124.288,0,0.0055,1031,4,71.97
124.385,0,0.0041,1038,4,72.12
124.483,0,0.0018,1045,4,71.61
124.594,0,0,1053,4,72.21
124.691,0,0,1060,4,71.9
124.789,0,0,1067,4,71.96
124.886,0,0,1074,4,72.11
124.983,0,0,1081,4,71.97
125.08,0,0,1088,4,71.85
125.191,0,0,1096,4,72.21
125.288,0,0,1103,4,72.09
125.386,0,0,1110,4,71.99
125.483,0,0,1117,4,71.6
125.58,0,0,1124,4,72
125.691,0,0,1132,4,72.22
125.788,0,0,1139,4,72.04
125.886,0,0,1146,4,71.85
125.983,0,0,1153,4,72.17
126.08,0,0,1160,4,71.79
126.191,0,0,1168,4,72.18
126.289,0,0,1175,4,71.69
126.386,0,0,1182,4,72.33
126.483,0,0,1189,4,71.86
126.594,0,0,1197,4,72.26
126.691,0,0,1204,4,71.9
126.788,0,0,1211,4,71.98
126.888,0,0,1218,4,70.07
126.983,0,0,1225,4,74.13
127.094,0,0,1233,4,71.9
127.191,0,0,1240,4,72.04
127.288,0,0,1247,4,72.06
127.386,0,0,1254,4,71.91
127.483,0,0,1261,4,71.88
127.594,0,0,1269,4,71.99
127.691,0,0,1276,4,72.08
127.788,0,0,1283,4,71.99
127.886,0,0,1290,4,71.97
127.983,0,0,1297,4,72
128.08,0,0,1304,4,72.06
128.191,0,0,1312,4,72.13
128.288,0,0,1319,4,71.84
128.386,0,0,1326,4,72.07
128.483,0,0,1333,4,71.82
128.594,0,0,1341,4,72
128.692,0,0,1348,4,71.8
128.788,0,0,1355,4,72.34
128.886,0,0,1362,4,71.93
128.983,0,0,1369,4,72.12
129.08,0,0,1376,4,71.95
129.191,0,0,1384,4,72.02
129.288,0,0,1391,4,72.07
129.385,0,0,1398,4,72.05
129.483,0,0,1405,4,71.74
129.594,0,0,1413,4,72.19
129.691,0,0,1420,4,72
129.788,0,0,1427,4,72
129.886,0,0,1434,4,71.89
129.983,0,0,1441,4,71.93
130.08,0,0,1448,4,71.85
130.191,0,0,1456,4,72.5
130.288,0,0,1463,4,71.66
130.385,0,0,1470,4,72.18
130.483,0,0,1477,4,71.75
130.594,0,0,1485,4,72.18
130.691,0,0,1492,4,71.92
130.788,0,0,1499,4,72
130.886,0,0,1506,4,71.87
130.983,0,0,1513,4,72.24
131.094,0,0,1521,4,72.08
131.191,0,0,1528,4,71.79
131.288,0,0,1535,4,72.09
131.386,0,0,1542,4,71.92
131.483,0,0,1549,4,71.69
131.594,0,0,1557,4,72.37
131.691,0,0,1564,4,72.14
131.788,0,0,1571,4,71.91
131.886,0,0,1578,4,71.81
131.983,0,0,1585,4,72.05
132.085,0,0,1592,4,68.26
132.192,0,0,1600,4,75.05
132.288,0,0,1607,4,72.6
132.385,0,0,1614,4,72.04
132.483,0,0,1621,4,71.91
132.594,0,0,1629,4,71.94
132.691,0,0,1636,4,72.06
132.788,0,0,1643,4,71.96
132.886,0,0,1650,4,71.91
132.983,0,0,1657,4,72.3
133.094,0,0,1665,4,71.98
133.191,0,0,1672,4,72.05
133.288,0,0,1679,4,72.06
133.385,0,0,1686,4,71.98
133.483,0,0,1693,4,71.7
133.58,0,0,1700,4,71.99
133.691,0,0,1708,4,72.23
133.788,0,0,1715,4,71.91
133.886,0,0,1722,4,71.96
133.982,0,0,1729,4,72.2
134.08,0,0,1736,4,71.61
134.191,0,0,1744,4,72.32
134.289,0,0,1751,4,71.63
134.385,0,0,1758,4,72.31
134.483,0,0,1765,4,71.84
134.594,0,0,1773,4,72.04
134.691,0,0,1780,4,72.03
134.788,0,0,1787,4,72.07
134.885,0,0,1794,4,71.97
134.982,0,0,1801,4,72.16
135.08,0,0,1808,4,71.59
135.191,0,0,1816,4,72.21
135.288,0,0,1823,4,72.05
135.385,0,0,1830,4,72.08
135.483,0,0,1837,4,71.72
135.594,0,0,1845,4,71.81
135.691,0,0,1852,4,72.43
135.788,0,0,1859,4,72.04
135.886,0,0,1866,4,71.83
135.983,0,0,1873,4,72.1
136.094,0,0,1881,4,72.12
136.191,0,0,1888,4,71.72
136.288,0,0,1895,4,72.03
136.385,0,0,1902,4,72.09
136.483,0,0,1909,4,71.91
136.581,0,0,1916,4,71.63
136.692,0,0,1924,4,71.52
136.788,0,0,1931,4,73.17
136.886,0,0,1938,4,71.44
136.983,0,0,1945,4,72.53
