timestamp,leftDistance,rightDistance,collisionFrames,fitEvents,currentFPS
85.081,0,0.0058,9260,3,143.59
85.197,0,0.0058,9278,3,155.39
85.282,0,0.0058,9293,3,176.54
85.38,0,0.0057,9307,3,142.68
85.482,0,0.0057,9325,3,177.77
85.581,0,0.0055,9338,3,131.06
85.684,0,0.0052,9353,3,144.95
85.782,0,0.0051,9369,3,164.38
85.884,0,0.0048,9384,3,145.74
85.98,0,0.0046,9398,3,145.9
86.082,0,0.0043,9416,3,177.36
86.184,0,0.0041,9431,3,146.76
86.283,0,0.0038,9445,3,142.23
86.383,0,0.0033,9463,3,178.64
86.48,0,0.0031,9477,3,144.06
86.581,0,0.0029,9492,3,149.14
86.682,0,0.0027,9510,3,178.65
86.784,0,0.0024,9524,3,137.63
86.883,0,0.0021,9538,3,140.67
86.985,0,0.0018,9554,3,157.59
87.082,0,0.0015,9567,3,133.11
87.183,0,0.0007,9582,3,149.12
87.285,0,0,9600,3,176.72
87.384,0,0,9614,3,141.29
87.49,0,0,9630,3,150.59
87.585,0,0,9647,3,178.86
87.682,0,0,9661,3,145.14
87.796,0,0,9678,3,147.94
87.885,0,0,9693,3,169.83
87.983,0,0,9706,3,132.66
88.099,0,0,9724,3,154.42
88.18,0,0,9738,3,173.43
88.285,0,0,9754,3,152.15
88.382,0,0,9771,3,175.82
88.484,0,0,9786,3,146.4
88.581,0,0,9800,3,144.89
88.681,0,0,9818,3,180.66
88.78,0,0,9832,3,140.22
88.882,0,0,9846,3,138.45
88.985,0,0,9864,3,174.07
89.082,0,0,9877,3,133.49
89.185,0,0,9892,3,145.68
89.28,0,0,9909,3,179.16
89.381,0,0,9923,3,139.61
89.482,0,0,9938,3,147.54
89.58,0,0,9955,3,173.5
89.681,0,0,9969,3,139.2
89.781,0,0,9983,3,139.96
89.884,0,0,10001,3,173.62
89.984,0,0,10015,3,141.16
90.085,0,0,10030,3,147.28
90.183,0,0,10047,3,175.1
90.285,0,0,10062,3,146.55
90.387,0,0,10077,3,146.38
90.483,0,0,10094,3,178.11
90.581,0,0,10108,3,142.57
90.692,0,0,10124,3,144.45
90.784,0,0,10139,3,163.36
90.886,0,0,10153,3,137.38
90.999,0,0,10170,3,149.64
91.084,0,0,10185,3,175.91
91.183,0,0,10199,3,142.7
91.284,0,0,10217,3,176.73
91.382,0,0,10231,3,143.62
91.483,0,0,10246,3,147.78
91.584,0,0,10263,3,169.1
91.684,0,0,10277,3,139.48
91.781,0,0,10290,3,134.31
91.883,0,0,10308,3,176.24
91.981,0,0,10322,3,143.65
92.082,0,0,10337,3,147.85
92.183,0,0,10355,3,178.34
92.281,0,0,10369,3,143.46
92.381,0,0,10384,3,149.43
92.484,0,0,10402,3,174.47
92.58,0,0,10415,3,135.55
92.698,0,0,10432,3,144.19
92.784,0,0,10447,3,174.36
92.884,0,0,10461,3,139.7
93,0,0,10478,3,147.2
93.081,0,0,10492,3,171.58
93.185,0,0,10507,3,144.24
93.282,0,0,10524,3,176.32
93.383,0,0,10539,3,148.05
93.482,0,0,10553,3,141.52
93.581,0,0,10570,3,170.99
93.688,0,0,10584,3,130.76
93.78,0,0,10597,3,141.4
93.882,0,0,10615,3,176.77
93.984,0,0,10630,3,147.4
94.082,0,0,10644,3,142.8
94.184,0,0,10662,3,176.9
94.283,0,0,10675,3,130.79
94.382,0,0,10689,3,141.23
94.483,0,0,10706,3,168.63
94.582,0,0,10720,3,141.14
94.682,0,0,10734,3,140.58
94.785,0,0,10751,3,164.6
94.884,0,0,10765,3,141.17
94.987,0,0,10780,3,146.17
95.084,0,0,10797,3,175.92
95.18,0,0,10811,3,145.05
95.293,0,0,10828,3,150.81
95.383,0,0,10844,3,177.47
95.485,0,0,10859,3,146.86
95.599,0,0,10876,3,149.42
95.681,0,0,10890,3,169.46
95.784,0,0,10904,3,136.12
95.881,0,0,10921,3,176.15
